ccode,cname,year,hogname,hogideo,hogrel
68,Bolivia,1908,Ismael Montes,C,0
68,Bolivia,1909,Ismael Montes,C,0
68,Bolivia,1910,Eliodoro Villazón,C,0
68,Bolivia,1911,Eliodoro Villazón,C,0
68,Bolivia,1912,Eliodoro Villazón,C,0
68,Bolivia,1913,Eliodoro Villazón,C,0
68,Bolivia,1914,Ismael Montes,C,0
68,Bolivia,1915,Ismael Montes,C,0
68,Bolivia,1916,Ismael Montes,C,0
68,Bolivia,1917,Ismael Montes,C,0
68,Bolivia,1918,José Gutiérrez Guerra,C,0
68,Bolivia,1919,José Gutiérrez Guerra,C,0
68,Bolivia,1920,José Gutiérrez Guerra,C,0
68,Bolivia,1921,Bautista Saavedra,C,0
68,Bolivia,1922,Bautista Saavedra,C,0
68,Bolivia,1923,Bautista Saavedra,C,0
68,Bolivia,1924,Bautista Saavedra,C,0
68,Bolivia,1925,Bautista Saavedra,C,0
68,Bolivia,1926,Hernando Siles Reyes,C,0
68,Bolivia,1927,Hernando Siles Reyes,C,0
68,Bolivia,1928,Hernando Siles Reyes,C,0
68,Bolivia,1929,Hernando Siles Reyes,C,0
68,Bolivia,1930,Carlos Blanco Galindo,O,0
68,Bolivia,1931,Daniel Domingo Salamanca,R,0
68,Bolivia,1932,Daniel Domingo Salamanca,R,0
68,Bolivia,1933,Daniel Domingo Salamanca,R,0
68,Bolivia,1934,Daniel Domingo Salamanca,R,0
68,Bolivia,1935,José Luis Tejada Sorzano,C,0
68,Bolivia,1936,José David Toro,L,0
68,Bolivia,1937,José David Toro,L,0
68,Bolivia,1938,Germán Busch,L,0
68,Bolivia,1939,Germán Busch,L,0
68,Bolivia,1940,Enrique Peñaranda,R,0
68,Bolivia,1941,Enrique Peñaranda,R,0
68,Bolivia,1942,Enrique Peñaranda,R,0
68,Bolivia,1943,Enrique Peñaranda,R,0
68,Bolivia,1944,Gualberto Villarroel,L,0
68,Bolivia,1945,Gualberto Villarroel,L,0
68,Bolivia,1946,Gualberto Villarroel,L,0
68,Bolivia,1947,Enrique Hertzog,R,0
68,Bolivia,1948,Enrique Hertzog,R,0
68,Bolivia,1949,Enrique Hertzog,R,0
68,Bolivia,1950,Mamerto Urriolagoitia,R,
68,Bolivia,1951,Hugo Ballivián Rojas,R,
68,Bolivia,1952,Víctor Paz Estenssoro,L,0
68,Bolivia,1953,Víctor Paz Estenssoro,L,0
68,Bolivia,1954,Víctor Paz Estenssoro,L,0
68,Bolivia,1955,Víctor Paz Estenssoro,L,0
68,Bolivia,1956,Víctor Paz Estenssoro,L,0
68,Bolivia,1957,Hernán Siles Zuazo,L,0
68,Bolivia,1958,Hernán Siles Zuazo,L,0
68,Bolivia,1959,Hernán Siles Zuazo,L,0
68,Bolivia,1960,Hernán Siles Zuazo,L,0
68,Bolivia,1961,Víctor Paz Estenssoro,L,0
68,Bolivia,1962,Víctor Paz Estenssoro,L,0
68,Bolivia,1963,Víctor Paz Estenssoro,L,0
68,Bolivia,1964,Víctor Paz Estenssoro,L,0
68,Bolivia,1965,René Barrientos Ortuño,R,0
68,Bolivia,1966,Alfredo Ovando Candía,R,0
68,Bolivia,1967,René Barrientos Ortuño,O,0
68,Bolivia,1968,René Barrientos Ortuño,O,0
68,Bolivia,1969,René Barrientos Ortuño/Luis Adolfo Siles Salinas/Alfredo Ovando Candía,O,0
68,Bolivia,1970,Alfredo Ovando Candía,R,0
68,Bolivia,1971,Juan José Torres Gonzales,L,0
68,Bolivia,1972,Hugo Banzer Suárez,R,0
68,Bolivia,1973,Hugo Banzer Suárez,R,0
68,Bolivia,1974,Hugo Banzer Suárez,R,0
68,Bolivia,1975,Hugo Banzer Suárez,R,0
68,Bolivia,1976,Hugo Banzer Suárez,R,0
68,Bolivia,1977,Hugo Banzer Suárez,R,0
68,Bolivia,1978,Hugo Banzer Suárez,R,0
68,Bolivia,1979,David Padilla Arancibia,L,0
68,Bolivia,1980,Lidia Gueiler Tejada,O,0
68,Bolivia,1981,Luis García Meza Tejada,O,0
68,Bolivia,1982,Celso Torrelio Villa,O,0
68,Bolivia,1983,Hernán Siles Zuazo,L,0
68,Bolivia,1984,Hernán Siles Zuazo,L,0
68,Bolivia,1985,Hernán Siles Zuazo,L,0
68,Bolivia,1986,Víctor Paz Estenssoro,R,0
68,Bolivia,1987,Víctor Paz Estenssoro,R,0
68,Bolivia,1988,Víctor Paz Estenssoro,R,0
68,Bolivia,1989,Víctor Paz Estenssoro,R,0
68,Bolivia,1990,Jaime Paz Zamora,L,0
68,Bolivia,1991,Jaime Paz Zamora,L,0
68,Bolivia,1992,Jaime Paz Zamora,L,0
68,Bolivia,1993,Jaime Paz Zamora,L,0
68,Bolivia,1994,Gonzalo Sánchez de Lozada,C,0
68,Bolivia,1995,Gonzalo Sánchez de Lozada,C,0
68,Bolivia,1996,Gonzalo Sánchez de Lozada,C,0
68,Bolivia,1997,Gonzalo Sánchez de Lozada,C,0
68,Bolivia,1998,Hugo Banzer Suárez,R,0
68,Bolivia,1999,Hugo Banzer Suárez,R,0
68,Bolivia,2000,Hugo Banzer Suárez,R,0
68,Bolivia,2001,Hugo Banzer Suárez,R,0
68,Bolivia,2002,Jorge Quiroga Ramírez,R,0
68,Bolivia,2003,Gonzalo Sánchez de Lozada,C,0
68,Bolivia,2004,Carlos Meza,C,0
68,Bolivia,2005,Eduardo Rodríguez,C,0
68,Bolivia,2006,Evo Morales,L,0
68,Bolivia,2007,Evo Morales,L,0
68,Bolivia,2008,Evo Morales,L,0
68,Bolivia,2009,Evo Morales,L,0
68,Bolivia,2010,Evo Morales,L,0
68,Bolivia,2011,Evo Morales,L,0
68,Bolivia,2012,Evo Morales,L,0
76,Brazil,1870,Joaquim José Rodriguez Torres,R,0
76,Brazil,1871,José Maria da Silva Paranhos,R,0
76,Brazil,1872,José Maria da Silva Paranhos,R,0
76,Brazil,1873,José Maria da Silva Paranhos,R,0
76,Brazil,1874,José Maria da Silva Paranhos,R,0
76,Brazil,1875,Luís Alves de Lima e Silva,R,0
76,Brazil,1876,Luís Alves de Lima e Silva,R,0
76,Brazil,1877,Luís Alves de Lima e Silva,R,0
76,Brazil,1878,João Lins Vieira Cansacão de Sinimbu,R,0
76,Brazil,1879,João Lins Vieira Cansacão de Sinimbu,R,0
76,Brazil,1880,José Antônio Saraiva ,R,0
76,Brazil,1881,José Antônio Saraiva ,R,0
76,Brazil,1882,João Lustosa da Cunha Paranaguá,R,0
76,Brazil,1883,Lafayette Rodrigues Pereira,R,0
76,Brazil,1884,Manoel Pinto de Sousa Dantas,R,0
76,Brazil,1885,João Maurício Wanderley,R,0
76,Brazil,1886,João Maurício Wanderley,R,0
76,Brazil,1887,João Maurício Wanderley,R,0
76,Brazil,1888,João Alfredo Correia de Oliveira,R,0
76,Brazil,1889,Afonso Celso de Assis Figueiredo,R,0
76,Brazil,1890,Manuel Deodoro da Fonseca,R,0
76,Brazil,1891,Manuel Deodoro da Fonseca,R,0
76,Brazil,1892,Floriano Peixoto,R,0
76,Brazil,1893,Floriano Peixoto,R,0
76,Brazil,1894,Floriano Peixoto,R,0
76,Brazil,1895,Prudente José de Morais Barros,R,0
76,Brazil,1896,Prudente José de Morais Barros,R,0
76,Brazil,1897,Prudente José de Morais Barros,R,0
76,Brazil,1898,Prudente José de Morais Barros,R,0
76,Brazil,1899,Manuel Ferraz de Campos Salas,R,0
76,Brazil,1900,Manuel Ferraz de Campos Salas,R,0
76,Brazil,1901,Manuel Ferraz de Campos Salas,R,0
76,Brazil,1902,Manuel Ferraz de Campos Salas,R,0
76,Brazil,1903,Fransisco de Paula Rodrigues Alves,R,0
76,Brazil,1904,Fransisco de Paula Rodrigues Alves,R,0
76,Brazil,1905,Fransisco de Paula Rodrigues Alves,R,0
76,Brazil,1906,Fransisco de Paula Rodrigues Alves,R,0
76,Brazil,1907,Afonso Augusto Moreira Pena,R,0
76,Brazil,1908,Afonso Augusto Moreira Pena,R,0
76,Brazil,1909,Nilo Pecanha,R,0
76,Brazil,1910,Nilo Pecanha,R,0
76,Brazil,1911,Hermes Rodrigues da Fonseca,R,0
76,Brazil,1912,Hermes Rodrigues da Fonseca,R,0
76,Brazil,1913,Hermes Rodrigues da Fonseca,R,0
76,Brazil,1914,Hermes Rodrigues da Fonseca,R,0
76,Brazil,1915,Venceslau Brás Pereira Gomes,R,0
76,Brazil,1916,Venceslau Brás Pereira Gomes,R,0
76,Brazil,1917,Venceslau Brás Pereira Gomes,R,0
76,Brazil,1918,Venceslau Brás Pereira Gomes,R,0
76,Brazil,1919,Delfim Moreira,R,0
76,Brazil,1920,Epitacio da Silva Pessoa,R,0
76,Brazil,1921,Epitacio da Silva Pessoa,R,0
76,Brazil,1922,Epitacio da Silva Pessoa,R,0
76,Brazil,1923,Artur da Silva Bernardes,R,0
76,Brazil,1924,Artur da Silva Bernardes,R,0
76,Brazil,1925,Artur da Silva Bernardes,R,0
76,Brazil,1926,Artur da Silva Bernardes,R,0
76,Brazil,1927,Washington Luís Pereira de Sousa,R,0
76,Brazil,1928,Washington Luís Pereira de Sousa,R,0
76,Brazil,1929,Washington Luís Pereira de Sousa,R,0
76,Brazil,1930,Washington Luís Pereira de Sousa,R,0
76,Brazil,1931,Getúlio Vargas,L,0
76,Brazil,1932,Getúlio Vargas,L,0
76,Brazil,1933,Getúlio Vargas,L,0
76,Brazil,1934,Getúlio Vargas,L,0
76,Brazil,1935,Getúlio Vargas,L,0
76,Brazil,1936,Getúlio Vargas,L,0
76,Brazil,1937,Getúlio Vargas,L,0
76,Brazil,1938,Getúlio Vargas,L,0
76,Brazil,1939,Getúlio Vargas,L,0
76,Brazil,1940,Getúlio Vargas,L,0
76,Brazil,1941,Getúlio Vargas,L,0
76,Brazil,1942,Getúlio Vargas,L,0
76,Brazil,1943,Getúlio Vargas,L,0
76,Brazil,1944,Getúlio Vargas,L,0
76,Brazil,1945,Getúlio Vargas,L,0
76,Brazil,1946,Eurico Gaspar Dutra,R,0
76,Brazil,1947,Eurico Gaspar Dutra,R,0
76,Brazil,1948,Eurico Gaspar Dutra,R,0
76,Brazil,1949,Eurico Gaspar Dutra,R,0
76,Brazil,1950,Eurico Gaspar Dutra,R,0
76,Brazil,1951,Getúlio Vargas,L,0
76,Brazil,1952,Getúlio Vargas,L,0
76,Brazil,1953,Getúlio Vargas,L,0
76,Brazil,1954,Getúlio Vargas,L,0
76,Brazil,1955,João Café Filho,L,0
76,Brazil,1956,Juscelino Kubitschek de Oliveira,R,0
76,Brazil,1957,Juscelino Kubitschek de Oliveira,R,0
76,Brazil,1958,Juscelino Kubitschek de Oliveira,R,0
76,Brazil,1959,Juscelino Kubitschek de Oliveira,R,0
76,Brazil,1960,Juscelino Kubitschek de Oliveira,R,0
76,Brazil,1961,Janio da Silva Quadros,R,0
76,Brazil,1962,João Goulart,L,0
76,Brazil,1963,João Goulart,L,0
76,Brazil,1964,Humberto de Alencar Castelo Branco,R,0
76,Brazil,1965,Humberto de Alencar Castelo Branco,R,0
76,Brazil,1966,Humberto de Alencar Castelo Branco,R,0
76,Brazil,1967,Artur da Costa e Silva,R,0
76,Brazil,1968,Artur da Costa e Silva,R,0
76,Brazil,1969,Artur da Costa e Silva,R,0
76,Brazil,1970,Emílio Garrastazu Médici,R,0
76,Brazil,1971,Emílio Garrastazu Médici,R,0
76,Brazil,1972,Emílio Garrastazu Médici,R,0
76,Brazil,1973,Emílio Garrastazu Médici,R,0
76,Brazil,1974,Ernesto Geisel,R,0
76,Brazil,1975,Ernesto Geisel,R,0
76,Brazil,1976,Ernesto Geisel,R,0
76,Brazil,1977,Ernesto Geisel,R,0
76,Brazil,1978,Ernesto Geisel,R,0
76,Brazil,1979,João Baptista de Oliveira Figueiredo,R,0
76,Brazil,1980,João Baptista de Oliveira Figueiredo,R,0
76,Brazil,1981,João Baptista de Oliveira Figueiredo,R,0
76,Brazil,1982,João Baptista de Oliveira Figueiredo,R,0
76,Brazil,1983,João Baptista de Oliveira Figueiredo,R,0
76,Brazil,1984,João Baptista de Oliveira Figueiredo,R,0
76,Brazil,1985,José Sarney,R,0
76,Brazil,1986,José Sarney,R,0
76,Brazil,1987,José Sarney,R,0
76,Brazil,1988,José Sarney,R,0
76,Brazil,1989,José Sarney,R,0
76,Brazil,1990,Fernando Collor de Mello,R,0
76,Brazil,1991,Fernando Collor de Mello,R,0
76,Brazil,1992,Fernando Collor de Mello,R,0
76,Brazil,1993,Itamar Franco,R,0
76,Brazil,1994,Itamar Franco,R,0
76,Brazil,1995,Fernando Henrique Cardoso,L,0
76,Brazil,1996,Fernando Henrique Cardoso,L,0
76,Brazil,1997,Fernando Henrique Cardoso,L,0
76,Brazil,1998,Fernando Henrique Cardoso,L,0
76,Brazil,1999,Fernando Henrique Cardoso,L,0
76,Brazil,2000,Fernando Henrique Cardoso,L,0
76,Brazil,2001,Fernando Henrique Cardoso,L,0
76,Brazil,2002,Fernando Henrique Cardoso,L,0
76,Brazil,2003,Luiz Inácio Lula da Silva,L,0
76,Brazil,2004,Luiz Inácio Lula da Silva,L,0
76,Brazil,2005,Luiz Inácio Lula da Silva,L,0
76,Brazil,2006,Luiz Inácio Lula da Silva,L,0
76,Brazil,2007,Luiz Inácio Lula da Silva,L,0
76,Brazil,2008,Luiz Inácio Lula da Silva,L,0
76,Brazil,2009,Luiz Inácio Lula da Silva,L,0
76,Brazil,2010,Luiz Inácio Lula da Silva,L,0
76,Brazil,2011,Dilma Rousseff,L,0
76,Brazil,2012,Dilma Rousseff,L,0
124,Canada,1870,John A. Macdonald,R,0
124,Canada,1871,John A. Macdonald,R,0
124,Canada,1872,John A. Macdonald,R,0
124,Canada,1873,John A. Macdonald,R,0
124,Canada,1874,Alexander Mackenzie,C,0
124,Canada,1875,Alexander Mackenzie,C,0
124,Canada,1876,Alexander Mackenzie,C,0
124,Canada,1877,Alexander Mackenzie,C,0
124,Canada,1878,Alexander Mackenzie,C,0
124,Canada,1879,John A. Macdonald,R,0
124,Canada,1880,John A. Macdonald,R,0
124,Canada,1881,John A. Macdonald,R,0
124,Canada,1882,John A. Macdonald,R,0
124,Canada,1883,John A. Macdonald,R,0
124,Canada,1884,John A. Macdonald,R,0
124,Canada,1885,John A. Macdonald,R,0
124,Canada,1886,John A. Macdonald,R,0
124,Canada,1887,John A. Macdonald,R,0
124,Canada,1888,John A. Macdonald,R,0
124,Canada,1889,John A. Macdonald,R,0
124,Canada,1890,John A. Macdonald,R,0
124,Canada,1891,John Abbott,R,0
124,Canada,1892,John Abbott,R,0
124,Canada,1893,John Thompson,R,0
124,Canada,1894,John Thompson,R,0
124,Canada,1895,Mackenzie Bowell,R,0
124,Canada,1896,Mackenzie Bowell/Charles Tupper,R,0
124,Canada,1897,Wilfrid Laurier,C,0
124,Canada,1898,Wilfrid Laurier,C,0
124,Canada,1899,Wilfrid Laurier,C,0
124,Canada,1900,Wilfrid Laurier,C,0
124,Canada,1901,Wilfrid Laurier,C,0
124,Canada,1902,Wilfrid Laurier,C,0
124,Canada,1903,Wilfrid Laurier,C,0
124,Canada,1904,Wilfrid Laurier,C,0
124,Canada,1905,Wilfrid Laurier,C,0
124,Canada,1906,Wilfrid Laurier,C,0
124,Canada,1907,Wilfrid Laurier,C,0
124,Canada,1908,Wilfrid Laurier,C,0
124,Canada,1909,Wilfrid Laurier,C,0
124,Canada,1910,Wilfrid Laurier,C,0
124,Canada,1911,Wilfrid Laurier,C,0
124,Canada,1912,Robert Laird Borden,R,0
124,Canada,1913,Robert Laird Borden,R,0
124,Canada,1914,Robert Laird Borden,R,0
124,Canada,1915,Robert Laird Borden,R,0
124,Canada,1916,Robert Laird Borden,R,0
124,Canada,1917,Robert Laird Borden,R,0
124,Canada,1918,Robert Laird Borden,C,0
124,Canada,1919,Robert Laird Borden,C,0
124,Canada,1920,Robert Laird Borden,C,0
124,Canada,1921,Arthur Meighen,R,0
124,Canada,1922,W.L. Mackenzie King,C,0
124,Canada,1923,W.L. Mackenzie King,C,0
124,Canada,1924,W.L. Mackenzie King,C,0
124,Canada,1925,W.L. Mackenzie King,C,0
124,Canada,1926,W.L. Mackenzie King,C,0
124,Canada,1927,W.L. Mackenzie King,C,0
124,Canada,1928,W.L. Mackenzie King,C,0
124,Canada,1929,W.L. Mackenzie King,C,0
124,Canada,1930,W.L. Mackenzie King,C,0
124,Canada,1931,Richard Bedford Bennett,R,0
124,Canada,1932,Richard Bedford Bennett,R,0
124,Canada,1933,Richard Bedford Bennett,R,0
124,Canada,1934,Richard Bedford Bennett,R,0
124,Canada,1935,Richard Bedford Bennett,R,0
124,Canada,1936,W.L. Mackenzie King,C,0
124,Canada,1937,W.L. Mackenzie King,C,0
124,Canada,1938,W.L. Mackenzie King,C,0
124,Canada,1939,W.L. Mackenzie King,C,0
124,Canada,1940,W.L. Mackenzie King,C,0
124,Canada,1941,W.L. Mackenzie King,C,0
124,Canada,1942,W.L. Mackenzie King,C,0
124,Canada,1943,W.L. Mackenzie King,C,0
124,Canada,1944,W.L. Mackenzie King,C,0
124,Canada,1945,W.L. Mackenzie King,C,0
124,Canada,1946,W.L. Mackenzie King,C,0
124,Canada,1947,W.L. Mackenzie King,C,0
124,Canada,1948,W.L. Mackenzie King,C,0
124,Canada,1949,Louis Saint Laurent,C,0
124,Canada,1950,Louis Saint Laurent,C,0
124,Canada,1951,Louis Saint Laurent,C,0
124,Canada,1952,Louis Saint Laurent,C,0
124,Canada,1953,Louis Saint Laurent,C,0
124,Canada,1954,Louis Saint Laurent,C,0
124,Canada,1955,Louis Saint Laurent,C,0
124,Canada,1956,Louis Saint Laurent,C,0
124,Canada,1957,John G. Diefenbaker,C,0
124,Canada,1958,John G. Diefenbaker,C,0
124,Canada,1959,John G. Diefenbaker,C,0
124,Canada,1960,John G. Diefenbaker,C,0
124,Canada,1961,John G. Diefenbaker,C,0
124,Canada,1962,John G. Diefenbaker,C,0
124,Canada,1963,Lester B. Pearson,C,0
124,Canada,1964,Lester B. Pearson,C,0
124,Canada,1965,Lester B. Pearson,C,0
124,Canada,1966,Lester B. Pearson,C,0
124,Canada,1967,Lester B. Pearson,C,0
124,Canada,1968,Pierre Elliott Trudeau,C,0
124,Canada,1969,Pierre Elliott Trudeau,C,0
124,Canada,1970,Pierre Elliott Trudeau,C,0
124,Canada,1971,Pierre Elliott Trudeau,C,0
124,Canada,1972,Pierre Elliott Trudeau,C,0
124,Canada,1973,Pierre Elliott Trudeau,C,0
124,Canada,1974,Pierre Elliott Trudeau,C,0
124,Canada,1975,Pierre Elliott Trudeau,C,0
124,Canada,1976,Pierre Elliott Trudeau,C,0
124,Canada,1977,Pierre Elliott Trudeau,C,0
124,Canada,1978,Pierre Elliott Trudeau,C,0
124,Canada,1979,Joe Clark,C,0
124,Canada,1980,Pierre Elliott Trudeau,C,0
124,Canada,1981,Pierre Elliott Trudeau,C,0
124,Canada,1982,Pierre Elliott Trudeau,C,0
124,Canada,1983,Pierre Elliott Trudeau,C,0
124,Canada,1984,Pierre Elliott Trudeau/John Turner,C,0
124,Canada,1985,Brian Mulroney,R,0
124,Canada,1986,Brian Mulroney,R,0
124,Canada,1987,Brian Mulroney,R,0
124,Canada,1988,Brian Mulroney,R,0
124,Canada,1989,Brian Mulroney,R,0
124,Canada,1990,Brian Mulroney,R,0
124,Canada,1991,Brian Mulroney,R,0
124,Canada,1992,Brian Mulroney,R,0
124,Canada,1993,Brian Mulroney/Kim Campbell,R,0
124,Canada,1994,Jean Chrétien,R,0
124,Canada,1995,Jean Chrétien,R,0
124,Canada,1996,Jean Chrétien,R,0
124,Canada,1997,Jean Chrétien,R,0
124,Canada,1998,Jean Chrétien,R,0
124,Canada,1999,Jean Chrétien,C,0
124,Canada,2000,Jean Chrétien,C,0
124,Canada,2001,Jean Chrétien,C,0
124,Canada,2002,Jean Chrétien,C,0
124,Canada,2003,Jean Chrétien,C,0
124,Canada,2004,Paul Martin,C,0
124,Canada,2005,Paul Martin,C,0
124,Canada,2006,Stephen Harper,R,0
124,Canada,2007,Stephen Harper,R,0
124,Canada,2008,Stephen Harper,R,0
124,Canada,2009,Stephen Harper,R,0
124,Canada,2010,Stephen Harper,R,0
124,Canada,2011,Stephen Harper,R,0
124,Canada,2012,Stephen Harper,R,0
152,Chile,1870,José Joaquín Pérez,R,0
152,Chile,1871,José Joaquín Pérez,R,0
152,Chile,1872,Federico Errázuriz Zañartu,C,0
152,Chile,1873,Federico Errázuriz Zañartu,C,0
152,Chile,1874,Federico Errázuriz Zañartu,C,0
152,Chile,1875,Federico Errázuriz Zañartu,C,0
152,Chile,1876,Federico Errázuriz Zañartu,C,0
152,Chile,1877,Aníbal Pinto,C,0
152,Chile,1878,Aníbal Pinto,C,0
152,Chile,1879,Aníbal Pinto,C,0
152,Chile,1880,Aníbal Pinto,C,0
152,Chile,1881,Aníbal Pinto,C,0
152,Chile,1882,Domingo Santa María,C,0
152,Chile,1883,Domingo Santa María,C,0
152,Chile,1884,Domingo Santa María,C,0
152,Chile,1885,Domingo Santa María,C,0
152,Chile,1886,Domingo Santa María,C,0
152,Chile,1887,José Manuel Balcameda,C,0
152,Chile,1888,José Manuel Balcameda,C,0
152,Chile,1889,José Manuel Balcameda,C,0
152,Chile,1890,José Manuel Balcameda,C,0
152,Chile,1891,Jorge Montt,O,0
152,Chile,1892,Jorge Montt,O,0
152,Chile,1893,Jorge Montt,O,0
152,Chile,1894,Jorge Montt,O,0
152,Chile,1895,Jorge Montt,O,0
152,Chile,1896,Jorge Montt,O,0
152,Chile,1897,Federico Errázuriz Echaurren,R,0
152,Chile,1898,Federico Errázuriz Echaurren,R,0
152,Chile,1899,Federico Errázuriz Echaurren,R,0
152,Chile,1900,Federico Errázuriz Echaurren,R,0
152,Chile,1901,Federico Errázuriz Echaurren,R,0
152,Chile,1902,Germán Riesco,C,0
152,Chile,1903,Germán Riesco,C,0
152,Chile,1904,Germán Riesco,C,0
152,Chile,1905,Germán Riesco,C,0
152,Chile,1906,Germán Riesco,C,0
152,Chile,1907,Pedro Montt,R,
152,Chile,1908,Pedro Montt,R,
152,Chile,1909,Pedro Montt,R,
152,Chile,1910,Pedro Montt,R,
152,Chile,1911,Ramón Barros Luco,C,0
152,Chile,1912,Ramón Barros Luco,C,0
152,Chile,1913,Ramón Barros Luco,C,0
152,Chile,1914,Ramón Barros Luco,C,0
152,Chile,1915,Ramón Barros Luco,C,0
152,Chile,1916,Juan Luis Sanfuentes,R,0
152,Chile,1917,Juan Luis Sanfuentes,R,0
152,Chile,1918,Juan Luis Sanfuentes,R,0
152,Chile,1919,Juan Luis Sanfuentes,R,0
152,Chile,1920,Juan Luis Sanfuentes,R,0
152,Chile,1921,Arturo Alessandri Palma,L,0
152,Chile,1922,Arturo Alessandri Palma,L,0
152,Chile,1923,Arturo Alessandri Palma,L,0
152,Chile,1924,Arturo Alessandri Palma,L,0
152,Chile,1925,Arturo Alessandri Palma,L,0
152,Chile,1926,Emiliano Figueroa Larraín,C,0
152,Chile,1927,Carlos Ibañez del Campo,O,0
152,Chile,1928,Carlos Ibañez del Campo,O,0
152,Chile,1929,Carlos Ibañez del Campo,O,0
152,Chile,1930,Carlos Ibañez del Campo,O,0
152,Chile,1931,Carlos Ibañez del Campo,O,0
152,Chile,1932,Juan Esteban Montero Rodriguez,C,0
152,Chile,1933,Arturo Alessandri Palma,R,0
152,Chile,1934,Arturo Alessandri Palma,R,0
152,Chile,1935,Arturo Alessandri Palma,R,0
152,Chile,1936,Arturo Alessandri Palma,R,0
152,Chile,1937,Arturo Alessandri Palma,R,0
152,Chile,1938,Arturo Alessandri Palma,R,0
152,Chile,1939,Pedro Aguirre Cerda,L,0
152,Chile,1940,Pedro Aguirre Cerda,L,0
152,Chile,1941,Pedro Aguirre Cerda,L,0
152,Chile,1942,Juan Antonio Ríos Morales,L,0
152,Chile,1943,Juan Antonio Ríos Morales,L,0
152,Chile,1944,Juan Antonio Ríos Morales,L,0
152,Chile,1945,Juan Antonio Ríos Morales,L,0
152,Chile,1946,Alfredo Duhalde Vásquez,L,0
152,Chile,1947,Gabriel González Videla,L,0
152,Chile,1948,Gabriel González Videla,L,0
152,Chile,1949,Gabriel González Videla,L,0
152,Chile,1950,Gabriel González Videla,L,0
152,Chile,1951,Gabriel González Videla,L,0
152,Chile,1952,Gabriel González Videla,L,0
152,Chile,1953,Carlos Ibañez del Campo,L,0
152,Chile,1954,Carlos Ibañez del Campo,L,0
152,Chile,1955,Carlos Ibañez del Campo,L,0
152,Chile,1956,Carlos Ibañez del Campo,L,0
152,Chile,1957,Carlos Ibañez del Campo,L,0
152,Chile,1958,Carlos Ibañez del Campo,L,0
152,Chile,1959,Jorge Alessandri Rodríguez,R,1
152,Chile,1960,Jorge Alessandri Rodríguez,R,1
152,Chile,1961,Jorge Alessandri Rodríguez,R,1
152,Chile,1962,Jorge Alessandri Rodríguez,R,1
152,Chile,1963,Jorge Alessandri Rodríguez,R,1
152,Chile,1964,Jorge Alessandri Rodríguez,R,1
152,Chile,1965,Eduardo Frei Montalva,C,1
152,Chile,1966,Eduardo Frei Montalva,C,1
152,Chile,1967,Eduardo Frei Montalva,C,1
152,Chile,1968,Eduardo Frei Montalva,C,1
152,Chile,1969,Eduardo Frei Montalva,C,1
152,Chile,1970,Eduardo Frei Montalva,C,1
152,Chile,1971,Salvador Allende,L,0
152,Chile,1972,Salvador Allende,L,0
152,Chile,1973,Salvador Allende,L,0
152,Chile,1974,Augusto Pinochet Ugarte,R,0
152,Chile,1975,Augusto Pinochet Ugarte,R,0
152,Chile,1976,Augusto Pinochet Ugarte,R,0
152,Chile,1977,Augusto Pinochet Ugarte,R,0
152,Chile,1978,Augusto Pinochet Ugarte,R,0
152,Chile,1979,Augusto Pinochet Ugarte,R,0
152,Chile,1980,Augusto Pinochet Ugarte,R,0
152,Chile,1981,Augusto Pinochet Ugarte,R,0
152,Chile,1982,Augusto Pinochet Ugarte,R,0
152,Chile,1983,Augusto Pinochet Ugarte,R,0
152,Chile,1984,Augusto Pinochet Ugarte,R,0
152,Chile,1985,Augusto Pinochet Ugarte,R,0
152,Chile,1986,Augusto Pinochet Ugarte,R,0
152,Chile,1987,Augusto Pinochet Ugarte,R,0
152,Chile,1988,Augusto Pinochet Ugarte,R,0
152,Chile,1989,Augusto Pinochet Ugarte,R,0
152,Chile,1990,Patricio Aylwin Azócar,C,0
152,Chile,1991,Patricio Aylwin Azócar,C,0
152,Chile,1992,Patricio Aylwin Azócar,C,0
152,Chile,1993,Patricio Aylwin Azócar,C,0
152,Chile,1994,Eduardo Frei Ruiz-Tagle,L,0
152,Chile,1995,Eduardo Frei Ruiz-Tagle,L,0
152,Chile,1996,Eduardo Frei Ruiz-Tagle,L,0
152,Chile,1997,Eduardo Frei Ruiz-Tagle,L,0
152,Chile,1998,Eduardo Frei Ruiz-Tagle,L,0
152,Chile,1999,Eduardo Frei Ruiz-Tagle,L,0
